country,iso_code,year,hdi,suicide_rate,gdp_per_capita,log_gdp_per_capita,income_group,continent,data_quality_score,development_category,suicide_category,hdi_change_5yr,suicide_change_5yr,gdp_percentile,progress_paradox,regional_hdi_avg,regional_suicide_avg
Liberia,LBR,2020,0.483,6.54,633.5066933630263,6.4512705653928695,Low,Africa,0,Low Development,Medium Suicide Rate,,,0.05128205128205128,0,0.55962,7.2274
Liberia,LBR,2022,0.487,6.66,633.5066933630263,6.4512705653928695,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.06289308176100629,0,0.5567115384615384,7.16423076923077
Liberia,LBR,2023,0.51,6.66,633.5066933630263,6.4512705653928695,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.06451612903225806,0,0.5748,6.891
Libya,LBY,2019,0.756,5.57,7926.744452493747,8.977997694711073,Upper-Middle,Africa,1,High Development,Medium Suicide Rate,,,0.6475409836065574,0,0.5559714285714286,6.718
Libya,LBY,2020,0.737,5.57,7926.744452493747,8.977997694711073,Upper-Middle,Africa,0,High Development,Medium Suicide Rate,,,0.6858974358974359,0,0.55962,7.2274
Libya,LBY,2022,0.746,5.52,7926.744452493747,8.977997694711073,Upper-Middle,Africa,1,High Development,Medium Suicide Rate,,,0.6918238993710691,0,0.5567115384615384,7.16423076923077
Libya,LBY,2023,0.721,5.52,7926.744452493747,8.977997694711073,Upper-Middle,Africa,1,High Development,Medium Suicide Rate,,,0.6838709677419355,0,0.5748,6.891
Saint Lucia,LCA,2019,0.733,6.79,10257.830624519698,9.235796656262858,Upper-Middle,America,1,High Development,Medium Suicide Rate,,,0.7131147540983607,1,0.7650357142857143,6.881428571428572
Saint Lucia,LCA,2020,0.724,6.79,10257.830624519698,9.235796656262858,Upper-Middle,America,0,High Development,Medium Suicide Rate,,,0.75,0,0.7478387096774194,6.880967741935484
Saint Lucia,LCA,2022,0.725,6.77,10257.830624519698,9.235796656262858,Upper-Middle,America,1,High Development,Medium Suicide Rate,,,0.7547169811320755,0,0.7529032258064516,6.940967741935483
Saint Lucia,LCA,2023,0.748,6.77,10257.830624519698,9.235796656262858,Upper-Middle,America,1,High Development,Medium Suicide Rate,,,0.7483870967741936,0,0.7696774193548387,6.940967741935483
Liechtenstein,LIE,2019,0.94,12.505,12856.822455578022,9.461629879824867,Upper-Middle,Europe,2,Very High Development,High Suicide Rate,,,0.7540983606557377,1,0.858095238095238,12.876428571428571
Liechtenstein,LIE,2020,0.933,12.505,12856.822455578022,9.461629879824867,Upper-Middle,Europe,2,Very High Development,High Suicide Rate,,,0.7948717948717948,1,0.8437391304347825,12.900652173913045
Liechtenstein,LIE,2022,0.942,12.33,12856.822455578022,9.461629879824867,Upper-Middle,Europe,2,Very High Development,High Suicide Rate,,,0.7987421383647799,1,0.8485217391304348,12.843478260869563
Liechtenstein,LIE,2023,0.938,12.33,12856.822455578022,9.461629879824867,Upper-Middle,Europe,2,Very High Development,High Suicide Rate,,,0.7935483870967742,1,0.8680434782608696,12.843478260869563
Sri Lanka,LKA,2019,0.775,14.86,4313.433735230386,8.3694895562172,Lower-Middle,Asia,1,High Development,High Suicide Rate,,,0.4344262295081967,1,0.736551724137931,6.4351724137931035
Sri Lanka,LKA,2020,0.777,14.86,4313.433735230386,8.3694895562172,Lower-Middle,Asia,0,High Development,High Suicide Rate,,,0.5,1,0.7196097560975611,6.323170731707317
Sri Lanka,LKA,2022,0.78,16.27,4313.433735230386,8.3694895562172,Lower-Middle,Asia,1,High Development,Very High Suicide Rate,,,0.5031446540880503,1,0.7232857142857143,6.243333333333332
Sri Lanka,LKA,2023,0.776,16.27,4313.433735230386,8.3694895562172,Lower-Middle,Asia,1,High Development,Very High Suicide Rate,,,0.49032258064516127,1,0.7436499999999999,6.434
Latvia,LVA,2019,0.873,18.74,15564.866089755047,9.65277147954638,Upper-Middle,Europe,1,Very High Development,Very High Suicide Rate,,,0.8278688524590164,1,0.858095238095238,12.876428571428571
Latvia,LVA,2020,0.873,18.74,15564.866089755047,9.65277147954638,Upper-Middle,Europe,0,Very High Development,Very High Suicide Rate,,,0.8525641025641025,1,0.8437391304347825,12.900652173913045
Latvia,LVA,2022,0.879,19.42,15564.866089755047,9.65277147954638,Upper-Middle,Europe,1,Very High Development,Very High Suicide Rate,,,0.8553459119496856,1,0.8485217391304348,12.843478260869563
Latvia,LVA,2023,0.889,19.42,15564.866089755047,9.65277147954638,Upper-Middle,Europe,1,Very High Development,Very High Suicide Rate,,,0.8516129032258064,1,0.8680434782608696,12.843478260869563
Morocco,MAR,2020,0.683,3.67,3279.0074218750024,8.095296040298933,Lower-Middle,Africa,0,Medium Development,Low Suicide Rate,,,0.38461538461538464,0,0.55962,7.2274
Morocco,MAR,2022,0.698,3.68,3279.0074218750024,8.095296040298933,Lower-Middle,Africa,1,Medium Development,Low Suicide Rate,,,0.389937106918239,0,0.5567115384615384,7.16423076923077
Morocco,MAR,2023,0.71,3.68,3279.0074218750024,8.095296040298933,Lower-Middle,Africa,1,High Development,Low Suicide Rate,,,0.38064516129032255,0,0.5748,6.891
Moldova,MDA,2020,0.765,14.79,3439.142497948459,8.14297744544136,Lower-Middle,Europe,0,High Development,High Suicide Rate,,,0.4166666666666667,1,0.8437391304347825,12.900652173913045
Moldova,MDA,2022,0.763,14.92,3439.142497948459,8.14297744544136,Lower-Middle,Europe,1,High Development,High Suicide Rate,,,0.42138364779874216,1,0.8485217391304348,12.843478260869563
Moldova,MDA,2023,0.785,14.92,3439.142497948459,8.14297744544136,Lower-Middle,Europe,1,High Development,High Suicide Rate,,,0.4129032258064516,1,0.8680434782608696,12.843478260869563
Madagascar,MDG,2019,0.498,6.25,443.9294806301365,6.095665722408214,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.02459016393442623,0,0.5559714285714286,6.718
Madagascar,MDG,2020,0.486,6.25,443.9294806301365,6.095665722408214,Low,Africa,0,Low Development,Medium Suicide Rate,,,0.019230769230769232,0,0.55962,7.2274
Madagascar,MDG,2022,0.487,6.31,443.9294806301365,6.095665722408214,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.018867924528301886,0,0.5567115384615384,7.16423076923077
Madagascar,MDG,2023,0.487,6.31,443.9294806301365,6.095665722408214,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.01935483870967742,0,0.5748,6.891
Maldives,MDV,2020,0.737,2.12,9996.727996301994,9.210013118064662,Upper-Middle,Asia,0,High Development,Low Suicide Rate,,,0.7371794871794872,0,0.7196097560975611,6.323170731707317
Maldives,MDV,2022,0.762,2.22,9996.727996301994,9.210013118064662,Upper-Middle,Asia,1,High Development,Low Suicide Rate,,,0.7421383647798742,0,0.7232857142857143,6.243333333333332
Maldives,MDV,2023,0.766,2.22,9996.727996301994,9.210013118064662,Upper-Middle,Asia,1,High Development,Low Suicide Rate,,,0.7354838709677419,0,0.7436499999999999,6.434
Mexico,MEX,2019,0.781,6.73,9886.476242349456,9.198923066118445,Upper-Middle,America,1,High Development,Medium Suicide Rate,,,0.6967213114754098,0,0.7650357142857143,6.881428571428572
Mexico,MEX,2020,0.757,6.73,9886.476242349456,9.198923066118445,Upper-Middle,America,0,High Development,Medium Suicide Rate,,,0.7307692307692307,0,0.7478387096774194,6.880967741935484
Mexico,MEX,2022,0.781,6.84,9886.476242349456,9.198923066118445,Upper-Middle,America,1,High Development,Medium Suicide Rate,,,0.7358490566037735,1,0.7529032258064516,6.940967741935483
Mexico,MEX,2023,0.789,6.84,9886.476242349456,9.198923066118445,Upper-Middle,America,1,High Development,Medium Suicide Rate,,,0.7290322580645161,1,0.7696774193548387,6.940967741935483
Marshall Islands,MHL,2020,0.727,20.11,5159.977593983476,8.548687516214917,Lower-Middle,Oceania,1,High Development,Very High Suicide Rate,,,0.5448717948717948,0,0.6796,13.391
Marshall Islands,MHL,2022,0.731,20.04,5159.977593983476,8.548687516214917,Lower-Middle,Oceania,2,High Development,Very High Suicide Rate,,,0.5471698113207547,1,0.6795,13.328
Marshall Islands,MHL,2023,0.733,20.04,5159.977593983476,8.548687516214917,Lower-Middle,Oceania,2,High Development,Very High Suicide Rate,,,0.535483870967742,1,0.6841,13.138
North Macedonia,MKD,2019,0.787,7.96,5943.850990760692,8.690112517234223,Lower-Middle,Europe,1,High Development,Medium Suicide Rate,,,0.5491803278688525,1,0.858095238095238,12.876428571428571
North Macedonia,MKD,2020,0.766,7.96,5943.850990760692,8.690112517234223,Lower-Middle,Europe,0,High Development,Medium Suicide Rate,,,0.6025641025641025,1,0.8437391304347825,12.900652173913045
North Macedonia,MKD,2022,0.765,7.91,5943.850990760692,8.690112517234223,Lower-Middle,Europe,1,High Development,Medium Suicide Rate,,,0.610062893081761,1,0.8485217391304348,12.843478260869563
North Macedonia,MKD,2023,0.815,7.91,5943.850990760692,8.690112517234223,Lower-Middle,Europe,1,Very High Development,Medium Suicide Rate,,,0.6,1,0.8680434782608696,12.843478260869563
Mali,MLI,2019,0.421,4.14,884.7240438310662,6.785275781503411,Low,Africa,1,Low Development,Low Suicide Rate,,,0.09016393442622951,0,0.5559714285714286,6.718
Mali,MLI,2020,0.407,4.14,884.7240438310662,6.785275781503411,Low,Africa,0,Low Development,Low Suicide Rate,,,0.10256410256410256,0,0.55962,7.2274
Mali,MLI,2022,0.41,4.09,884.7240438310662,6.785275781503411,Low,Africa,1,Low Development,Low Suicide Rate,,,0.11320754716981132,0,0.5567115384615384,7.16423076923077
Mali,MLI,2023,0.419,4.09,884.7240438310662,6.785275781503411,Low,Africa,1,Low Development,Low Suicide Rate,,,0.11612903225806452,0,0.5748,6.891
Malta,MLT,2019,0.905,5.06,30073.40493684913,10.31139650325517,High,Europe,1,Very High Development,Medium Suicide Rate,,,0.9836065573770492,0,0.858095238095238,12.876428571428571
Malta,MLT,2020,0.901,5.06,30073.40493684913,10.31139650325517,High,Europe,0,Very High Development,Medium Suicide Rate,,,0.9871794871794872,0,0.8437391304347825,12.900652173913045
Malta,MLT,2022,0.915,4.96,30073.40493684913,10.31139650325517,High,Europe,1,Very High Development,Low Suicide Rate,,,0.9874213836477987,0,0.8485217391304348,12.843478260869563
Malta,MLT,2023,0.924,4.96,30073.40493684913,10.31139650325517,High,Europe,1,Very High Development,Low Suicide Rate,,,0.9870967741935484,0,0.8680434782608696,12.843478260869563
Myanmar,MMR,2020,0.615,3.56,1283.12693970283,7.157055299474212,Low,Asia,0,Medium Development,Low Suicide Rate,,,0.1794871794871795,0,0.7196097560975611,6.323170731707317
Myanmar,MMR,2022,0.608,3.57,1283.12693970283,7.157055299474212,Low,Asia,1,Medium Development,Low Suicide Rate,,,0.18867924528301888,0,0.7232857142857143,6.243333333333332
Myanmar,MMR,2023,0.609,3.57,1283.12693970283,7.157055299474212,Low,Asia,1,Medium Development,Low Suicide Rate,,,0.1935483870967742,0,0.7436499999999999,6.434
Montenegro,MNE,2019,0.841,16.87,7309.762943425875,8.896966123138082,Upper-Middle,Europe,1,Very High Development,Very High Suicide Rate,,,0.6311475409836066,1,0.858095238095238,12.876428571428571
Montenegro,MNE,2020,0.832,16.87,7309.762943425875,8.896966123138082,Upper-Middle,Europe,0,Very High Development,Very High Suicide Rate,,,0.6730769230769231,1,0.8437391304347825,12.900652173913045
Montenegro,MNE,2022,0.844,15.45,7309.762943425875,8.896966123138082,Upper-Middle,Europe,1,Very High Development,Very High Suicide Rate,,,0.6792452830188679,1,0.8485217391304348,12.843478260869563
Montenegro,MNE,2023,0.862,15.45,7309.762943425875,8.896966123138082,Upper-Middle,Europe,1,Very High Development,Very High Suicide Rate,,,0.6709677419354839,1,0.8680434782608696,12.843478260869563
Mongolia,MNG,2019,0.749,15.94,4171.425745095138,8.336013161655144,Lower-Middle,Asia,1,High Development,Very High Suicide Rate,,,0.4098360655737705,1,0.736551724137931,6.4351724137931035
Mongolia,MNG,2020,0.74,15.94,4171.425745095138,8.336013161655144,Lower-Middle,Asia,0,High Development,Very High Suicide Rate,,,0.4807692307692308,1,0.7196097560975611,6.323170731707317
Mongolia,MNG,2022,0.741,14.59,4171.425745095138,8.336013161655144,Lower-Middle,Asia,1,High Development,High Suicide Rate,,,0.48427672955974843,1,0.7232857142857143,6.243333333333332
Mongolia,MNG,2023,0.747,14.59,4171.425745095138,8.336013161655144,Lower-Middle,Asia,1,High Development,High Suicide Rate,,,0.47096774193548385,1,0.7436499999999999,6.434
Mozambique,MOZ,2020,0.467,9.44,602.8743716679104,6.401708836162444,Low,Africa,0,Low Development,Medium Suicide Rate,,,0.04487179487179487,0,0.55962,7.2274
Mozambique,MOZ,2022,0.461,9.28,602.8743716679104,6.401708836162444,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.05660377358490566,0,0.5567115384615384,7.16423076923077
Mozambique,MOZ,2023,0.493,9.28,602.8743716679104,6.401708836162444,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.05806451612903226,0,0.5748,6.891
Mauritania,MRT,2019,0.552,3.46,1571.68221369001,7.359901798412034,Low,Africa,1,Medium Development,Low Suicide Rate,,,0.20491803278688525,0,0.5559714285714286,6.718
Mauritania,MRT,2020,0.539,3.46,1571.68221369001,7.359901798412034,Low,Africa,0,Low Development,Low Suicide Rate,,,0.23076923076923078,0,0.55962,7.2274
Mauritania,MRT,2022,0.54,3.55,1571.68221369001,7.359901798412034,Low,Africa,1,Low Development,Low Suicide Rate,,,0.2389937106918239,0,0.5567115384615384,7.16423076923077
Mauritania,MRT,2023,0.563,3.55,1571.68221369001,7.359901798412034,Low,Africa,1,Medium Development,Low Suicide Rate,,,0.24516129032258063,0,0.5748,6.891
Mauritius,MUS,2019,0.806,11.22,10240.742973724084,9.23412945198918,Upper-Middle,Africa,1,Very High Development,High Suicide Rate,,,0.7049180327868853,1,0.5559714285714286,6.718
Mauritius,MUS,2020,0.792,11.22,10240.742973724084,9.23412945198918,Upper-Middle,Africa,0,High Development,High Suicide Rate,,,0.7435897435897436,1,0.55962,7.2274
Mauritius,MUS,2022,0.796,10.96,10240.742973724084,9.23412945198918,Upper-Middle,Africa,1,High Development,High Suicide Rate,,,0.7484276729559748,1,0.5567115384615384,7.16423076923077
Mauritius,MUS,2023,0.806,10.96,10240.742973724084,9.23412945198918,Upper-Middle,Africa,1,Very High Development,High Suicide Rate,,,0.7419354838709677,1,0.5748,6.891
Malawi,MWI,2022,0.508,8.31,562.6893706794957,6.332727736407425,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.050314465408805034,0,0.5567115384615384,7.16423076923077
Malawi,MWI,2023,0.517,8.31,562.6893706794957,6.332727736407425,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.05161290322580645,0,0.5748,6.891
Malaysia,MYS,2019,0.805,4.55,10649.424216435917,9.27326110549163,Upper-Middle,Asia,1,Very High Development,Low Suicide Rate,,,0.7213114754098361,0,0.736551724137931,6.4351724137931035
Malaysia,MYS,2020,0.802,4.55,10649.424216435917,9.27326110549163,Upper-Middle,Asia,0,Very High Development,Low Suicide Rate,,,0.7564102564102564,0,0.7196097560975611,6.323170731707317
Malaysia,MYS,2022,0.807,5.17,10649.424216435917,9.27326110549163,Upper-Middle,Asia,1,Very High Development,Medium Suicide Rate,,,0.7610062893081762,0,0.7232857142857143,6.243333333333332
Malaysia,MYS,2023,0.819,5.17,10649.424216435917,9.27326110549163,Upper-Middle,Asia,1,Very High Development,Medium Suicide Rate,,,0.7548387096774194,0,0.7436499999999999,6.434
Niger,NER,2019,0.39,3.59,534.9976978934095,6.282262443883775,Low,Africa,1,Low Development,Low Suicide Rate,,,0.04918032786885246,0,0.5559714285714286,6.718
Niger,NER,2020,0.391,3.59,534.9976978934095,6.282262443883775,Low,Africa,0,Low Development,Low Suicide Rate,,,0.038461538461538464,0,0.55962,7.2274
Niger,NER,2022,0.394,3.55,534.9976978934095,6.282262443883775,Low,Africa,1,Low Development,Low Suicide Rate,,,0.0440251572327044,0,0.5567115384615384,7.16423076923077
Niger,NER,2023,0.419,3.55,534.9976978934095,6.282262443883775,Low,Africa,1,Low Development,Low Suicide Rate,,,0.04516129032258064,0,0.5748,6.891
Nigeria,NGA,2019,0.537,4.3,2394.489821892069,7.780925469154323,Lower-Middle,Africa,1,Low Development,Low Suicide Rate,,,0.2786885245901639,0,0.5559714285714286,6.718
Nigeria,NGA,2020,0.539,4.3,2394.489821892069,7.780925469154323,Lower-Middle,Africa,0,Low Development,Low Suicide Rate,,,0.3141025641025641,0,0.55962,7.2274
Nigeria,NGA,2022,0.548,4.27,2394.489821892069,7.780925469154323,Lower-Middle,Africa,1,Low Development,Low Suicide Rate,,,0.32075471698113206,0,0.5567115384615384,7.16423076923077
Nigeria,NGA,2023,0.56,4.27,2394.489821892069,7.780925469154323,Lower-Middle,Africa,1,Medium Development,Low Suicide Rate,,,0.3225806451612903,0,0.5748,6.891
Nicaragua,NIC,2019,0.661,5.75,2076.2988859892075,7.638342205979256,Low,America,1,Medium Development,Medium Suicide Rate,,,0.26229508196721313,0,0.7650357142857143,6.881428571428572
Nicaragua,NIC,2020,0.652,5.75,2076.2988859892075,7.638342205979256,Low,America,0,Medium Development,Medium Suicide Rate,,,0.2948717948717949,0,0.7478387096774194,6.880967741935484
Nicaragua,NIC,2022,0.669,5.72,2076.2988859892075,7.638342205979256,Low,America,1,Medium Development,Medium Suicide Rate,,,0.3018867924528302,0,0.7529032258064516,6.940967741935483
Nicaragua,NIC,2023,0.706,5.72,2076.2988859892075,7.638342205979256,Low,America,1,High Development,Medium Suicide Rate,,,0.3032258064516129,0,0.7696774193548387,6.940967741935483
Nepal,NPL,2019,0.598,12.97,1061.3825082672925,6.967327590389234,Low,Asia,1,Medium Development,High Suicide Rate,,,0.13934426229508196,0,0.736551724137931,6.4351724137931035
Nepal,NPL,2020,0.593,12.97,1061.3825082672925,6.967327590389234,Low,Asia,0,Medium Development,High Suicide Rate,,,0.14743589743589744,0,0.7196097560975611,6.323170731707317
Nepal,NPL,2022,0.601,13.07,1061.3825082672925,6.967327590389234,Low,Asia,1,Medium Development,High Suicide Rate,,,0.15723270440251572,0,0.7232857142857143,6.243333333333332
Nepal,NPL,2023,0.622,13.07,1061.3825082672925,6.967327590389234,Low,Asia,1,Medium Development,High Suicide Rate,,,0.16129032258064516,0,0.7436499999999999,6.434
Oman,OMN,2019,0.841,1.05,18237.386869402275,9.811228989626182,Upper-Middle,Asia,1,Very High Development,Low Suicide Rate,,,0.8852459016393442,0,0.736551724137931,6.4351724137931035
Oman,OMN,2020,0.823,1.05,18237.386869402275,9.811228989626182,Upper-Middle,Asia,0,Very High Development,Low Suicide Rate,,,0.8974358974358975,0,0.7196097560975611,6.323170731707317
Oman,OMN,2022,0.819,1.04,18237.386869402275,9.811228989626182,Upper-Middle,Asia,1,Very High Development,Low Suicide Rate,,,0.89937106918239,0,0.7232857142857143,6.243333333333332
Oman,OMN,2023,0.858,1.04,18237.386869402275,9.811228989626182,Upper-Middle,Asia,1,Very High Development,Low Suicide Rate,,,0.896774193548387,0,0.7436499999999999,6.434
Pakistan,PAK,2019,0.537,5.89,1579.7658694509648,7.3650319311489,Low,Asia,1,Low Development,Medium Suicide Rate,,,0.21311475409836064,0,0.736551724137931,6.4351724137931035
Pakistan,PAK,2020,0.536,5.89,1579.7658694509648,7.3650319311489,Low,Asia,0,Low Development,Medium Suicide Rate,,,0.23717948717948717,0,0.7196097560975611,6.323170731707317
Pakistan,PAK,2022,0.54,5.82,1579.7658694509648,7.3650319311489,Low,Asia,1,Low Development,Medium Suicide Rate,,,0.24528301886792453,0,0.7232857142857143,6.243333333333332
Pakistan,PAK,2023,0.544,5.82,1579.7658694509648,7.3650319311489,Low,Asia,1,Low Development,Medium Suicide Rate,,,0.25161290322580643,0,0.7436499999999999,6.434
Panama,PAN,2019,0.82,5.35,14819.127191017444,9.603674003122334,Upper-Middle,America,1,Very High Development,Medium Suicide Rate,,,0.8032786885245902,0,0.7650357142857143,6.881428571428572
Panama,PAN,2020,0.809,5.35,14819.127191017444,9.603674003122334,Upper-Middle,America,0,Very High Development,Medium Suicide Rate,,,0.8333333333333334,0,0.7478387096774194,6.880967741935484
Panama,PAN,2022,0.82,5.28,14819.127191017444,9.603674003122334,Upper-Middle,America,1,Very High Development,Medium Suicide Rate,,,0.8364779874213837,0,0.7529032258064516,6.940967741935483
Panama,PAN,2023,0.839,5.28,14819.127191017444,9.603674003122334,Upper-Middle,America,1,Very High Development,Medium Suicide Rate,,,0.832258064516129,0,0.7696774193548387,6.940967741935483
Peru,PER,2019,0.774,2.97,6453.319919053656,8.772349993501257,Lower-Middle,America,1,High Development,Low Suicide Rate,,,0.5819672131147541,0,0.7650357142857143,6.881428571428572
Peru,PER,2020,0.758,2.97,6453.319919053656,8.772349993501257,Lower-Middle,America,0,High Development,Low Suicide Rate,,,0.6346153846153846,0,0.7478387096774194,6.880967741935484
Peru,PER,2022,0.762,2.9,6453.319919053656,8.772349993501257,Lower-Middle,America,1,High Development,Low Suicide Rate,,,0.6415094339622641,0,0.7529032258064516,6.940967741935483
Peru,PER,2023,0.794,2.9,6453.319919053656,8.772349993501257,Lower-Middle,America,1,High Development,Low Suicide Rate,,,0.632258064516129,0,0.7696774193548387,6.940967741935483
Philippines,PHL,2019,0.714,3.59,3422.8324661369284,8.138223693755702,Lower-Middle,Asia,1,High Development,Low Suicide Rate,,,0.3442622950819672,0,0.736551724137931,6.4351724137931035
Philippines,PHL,2020,0.705,3.59,3422.8324661369284,8.138223693755702,Lower-Middle,Asia,0,High Development,Low Suicide Rate,,,0.41025641025641024,0,0.7196097560975611,6.323170731707317
Philippines,PHL,2022,0.71,3.77,3422.8324661369284,8.138223693755702,Lower-Middle,Asia,1,High Development,Low Suicide Rate,,,0.41509433962264153,0,0.7232857142857143,6.243333333333332
Philippines,PHL,2023,0.72,3.77,3422.8324661369284,8.138223693755702,Lower-Middle,Asia,1,High Development,Low Suicide Rate,,,0.4064516129032258,0,0.7436499999999999,6.434
Palau,PLW,2019,0.792,15.04,13772.901846432684,9.530458306371404,Upper-Middle,Oceania,2,High Development,Very High Suicide Rate,,,0.7868852459016393,1,0.68975,13.934999999999999
Palau,PLW,2020,0.794,15.04,13772.901846432684,9.530458306371404,Upper-Middle,Oceania,1,High Development,Very High Suicide Rate,,,0.8205128205128205,1,0.6796,13.391
Palau,PLW,2022,0.797,14.99,13772.901846432684,9.530458306371404,Upper-Middle,Oceania,2,High Development,High Suicide Rate,,,0.8238993710691824,1,0.6795,13.328
Palau,PLW,2023,0.786,14.99,13772.901846432684,9.530458306371404,Upper-Middle,Oceania,2,High Development,High Suicide Rate,,,0.8193548387096774,1,0.6841,13.138
Papua New Guinea,PNG,2020,0.567,2.32,2475.047744327755,7.814014965454206,Lower-Middle,Oceania,0,Medium Development,Low Suicide Rate,,,0.3269230769230769,0,0.6796,13.391
Papua New Guinea,PNG,2022,0.568,2.28,2475.047744327755,7.814014965454206,Lower-Middle,Oceania,1,Medium Development,Low Suicide Rate,,,0.3333333333333333,0,0.6795,13.328
Papua New Guinea,PNG,2023,0.576,2.28,2475.047744327755,7.814014965454206,Lower-Middle,Oceania,1,Medium Development,Low Suicide Rate,,,0.33548387096774196,0,0.6841,13.138
Poland,POL,2019,0.88,15.21,15706.977169259617,9.661860298302765,Upper-Middle,Europe,1,Very High Development,Very High Suicide Rate,,,0.8360655737704918,1,0.858095238095238,12.876428571428571
Poland,POL,2020,0.874,15.21,15706.977169259617,9.661860298302765,Upper-Middle,Europe,0,Very High Development,Very High Suicide Rate,,,0.8589743589743589,1,0.8437391304347825,12.900652173913045
Poland,POL,2022,0.881,15.15,15706.977169259617,9.661860298302765,Upper-Middle,Europe,1,Very High Development,Very High Suicide Rate,,,0.8616352201257862,1,0.8485217391304348,12.843478260869563
Poland,POL,2023,0.906,15.15,15706.977169259617,9.661860298302765,Upper-Middle,Europe,1,Very High Development,Very High Suicide Rate,,,0.8580645161290322,1,0.8680434782608696,12.843478260869563
Portugal,PRT,2019,0.864,11.66,21027.24863570387,9.9535744296909,High,Europe,1,Very High Development,High Suicide Rate,,,0.9262295081967213,1,0.858095238095238,12.876428571428571
Portugal,PRT,2020,0.861,11.66,21027.24863570387,9.9535744296909,High,Europe,0,Very High Development,High Suicide Rate,,,0.9294871794871795,1,0.8437391304347825,12.900652173913045
Portugal,PRT,2022,0.874,11.62,21027.24863570387,9.9535744296909,High,Europe,1,Very High Development,High Suicide Rate,,,0.9308176100628931,1,0.8485217391304348,12.843478260869563
Portugal,PRT,2023,0.89,11.62,21027.24863570387,9.9535744296909,High,Europe,1,Very High Development,High Suicide Rate,,,0.9290322580645162,1,0.8680434782608696,12.843478260869563
Paraguay,PRY,2019,0.746,5.91,6240.655892818421,8.738840566868289,Lower-Middle,America,1,High Development,Medium Suicide Rate,,,0.5573770491803278,0,0.7650357142857143,6.881428571428572
Paraguay,PRY,2020,0.742,5.91,6240.655892818421,8.738840566868289,Lower-Middle,America,0,High Development,Medium Suicide Rate,,,0.6153846153846154,0,0.7478387096774194,6.880967741935484
Paraguay,PRY,2022,0.731,5.8,6240.655892818421,8.738840566868289,Lower-Middle,America,1,High Development,Medium Suicide Rate,,,0.6226415094339622,0,0.7529032258064516,6.940967741935483
Paraguay,PRY,2023,0.756,5.8,6240.655892818421,8.738840566868289,Lower-Middle,America,1,High Development,Medium Suicide Rate,,,0.6129032258064516,0,0.7696774193548387,6.940967741935483
Palestine,PSE,2019,0.739,0.77,3174.028802252782,8.062756975478951,Lower-Middle,Asia,1,High Development,Low Suicide Rate,,,0.319672131147541,0,0.736551724137931,6.4351724137931035
Palestine,PSE,2020,0.715,0.77,3174.028802252782,8.062756975478951,Lower-Middle,Asia,0,High Development,Low Suicide Rate,,,0.3782051282051282,0,0.7196097560975611,6.323170731707317
Palestine,PSE,2022,0.716,0.78,3174.028802252782,8.062756975478951,Lower-Middle,Asia,1,High Development,Low Suicide Rate,,,0.3836477987421384,0,0.7232857142857143,6.243333333333332
Romania,ROU,2019,0.834,10.6,11339.530425486106,9.336050167737088,Upper-Middle,Europe,1,Very High Development,High Suicide Rate,,,0.7377049180327869,1,0.858095238095238,12.876428571428571
Romania,ROU,2020,0.828,10.6,11339.530425486106,9.336050167737088,Upper-Middle,Europe,0,Very High Development,High Suicide Rate,,,0.7756410256410257,1,0.8437391304347825,12.900652173913045
Romania,ROU,2022,0.827,10.76,11339.530425486106,9.336050167737088,Upper-Middle,Europe,1,Very High Development,High Suicide Rate,,,0.779874213836478,1,0.8485217391304348,12.843478260869563
Romania,ROU,2023,0.845,10.76,11339.530425486106,9.336050167737088,Upper-Middle,Europe,1,Very High Development,High Suicide Rate,,,0.7741935483870968,1,0.8680434782608696,12.843478260869563
Rwanda,RWA,2019,0.531,7.35,872.6588254981394,6.771544672465118,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.08196721311475409,0,0.5559714285714286,6.718
Rwanda,RWA,2020,0.535,7.35,872.6588254981394,6.771544672465118,Low,Africa,0,Low Development,Medium Suicide Rate,,,0.09615384615384616,0,0.55962,7.2274
Rwanda,RWA,2022,0.548,7.36,872.6588254981394,6.771544672465118,Low,Africa,1,Low Development,Medium Suicide Rate,,,0.1069182389937107,0,0.5567115384615384,7.16423076923077
Rwanda,RWA,2023,0.578,7.36,872.6588254981394,6.771544672465118,Low,Africa,1,Medium Development,Medium Suicide Rate,,,0.10967741935483871,0,0.5748,6.891
Saudi Arabia,SAU,2020,0.861,7.86,24751.288768254984,10.116632838085811,High,Asia,0,Very High Development,Medium Suicide Rate,,,0.9487179487179487,1,0.7196097560975611,6.323170731707317
Saudi Arabia,SAU,2022,0.875,7.87,24751.288768254984,10.116632838085811,High,Asia,1,Very High Development,Medium Suicide Rate,,,0.949685534591195,1,0.7232857142857143,6.243333333333332
